Image ID,RGB,Hue,SortColor,geometry,centroid,latitude,longitude,ZipCode,LandUse,OwnerType,YearBuilt,YearBin,SVI_ID,SortYear
338,"(122, 123, 129)",163,259,"POLYGON ((-73.95271094529558 40.82363306037666, -73.95271094529558 40.82435223370115, -73.95343011862006 40.82435223370115, -73.95343011862006 40.82363306037666, -73.95271094529558 40.82363306037666))",POINT (-73.95307053195782 40.82399264703891),40.82399264703891,-73.95307053195782,10031,4.0,,1913,1,338,238
152,"(135, 135, 134)",42,241,"POLYGON ((-73.95846433189145 40.80853042056235, -73.95846433189145 40.80924959388684, -73.95918350521593 40.80924959388684, -73.95918350521593 40.80853042056235, -73.95846433189145 40.80853042056235))",POINT (-73.95882391855369 40.80889000722459),40.80889000722459,-73.95882391855369,10027,4.0,,1913,1,152,239
35,"(90, 89, 87)",28,19,"POLYGON ((-73.96349854516284 40.80996876721133, -73.96349854516284 40.81068794053582, -73.96421771848732 40.81068794053582, -73.96421771848732 40.80996876721133, -73.96349854516284 40.80996876721133))",POINT (-73.96385813182508 40.81032835387357),40.81032835387357,-73.96385813182508,10027,8.0,X,1913,1,35,240
92,"(98, 102, 115)",160,278,"POLYGON ((-73.9606218518649 40.81068794053582, -73.9606218518649 40.81140711386031, -73.96134102518938 40.81140711386031, -73.96134102518938 40.81068794053582, -73.9606218518649 40.81068794053582))",POINT (-73.96098143852716 40.81104752719807),40.81104752719807,-73.96098143852716,10027,4.0,,1913,1,92,241
74,"(139, 143, 148)",151,373,"POLYGON ((-73.96134102518938 40.80996876721133, -73.96134102518938 40.81068794053582, -73.96206019851387 40.81068794053582, -73.96206019851387 40.80996876721133, -73.96134102518938 40.80996876721133))",POINT (-73.96170061185163 40.81032835387357),40.81032835387357,-73.96170061185163,10027,4.0,,1913,1,74,242
268,"(130, 124, 119)",19,216,"POLYGON ((-73.95486846526903 40.81931802042971, -73.95486846526903 40.8200371937542, -73.95558763859351 40.8200371937542, -73.95558763859351 40.81931802042971, -73.95486846526903 40.81931802042971))",POINT (-73.95522805193129 40.819677607091954),40.819677607091954,-73.95522805193129,10031,6.0,,1914,1,268,243
124,"(82, 94, 85)",95,15,"POLYGON ((-73.95918350521593 40.8042153806154, -73.95918350521593 40.804934553939894, -73.95990267854042 40.804934553939894, -73.95990267854042 40.8042153806154, -73.95918350521593 40.8042153806154))",POINT (-73.95954309187817 40.804574967277645),40.804574967277645,-73.95954309187817,10025,8.0,X,1914,1,124,244
483,"(121, 119, 124)",186,207,"POLYGON ((-73.94839590534868 40.830105620297076, -73.94839590534868 40.83082479362157, -73.94911507867316 40.83082479362157, -73.94911507867316 40.830105620297076, -73.94839590534868 40.830105620297076))",POINT (-73.9487554920109 40.83046520695932),40.83046520695932,-73.9487554920109,10031,4.0,,1914,1,483,245
153,"(134, 134, 138)",170,520,"POLYGON ((-73.95846433189145 40.80924959388684, -73.95846433189145 40.80996876721133, -73.95918350521593 40.80996876721133, -73.95918350521593 40.80924959388684, -73.95846433189145 40.80924959388684))",POINT (-73.95882391855369 40.80960918054909),40.80960918054909,-73.95882391855369,10027,4.0,,1914,1,153,246
316,"(119, 103, 100)",6,80,"POLYGON ((-73.95343011862006 40.82435223370115, -73.95343011862006 40.82507140702564, -73.95414929194455 40.82507140702564, -73.95414929194455 40.82435223370115, -73.95343011862006 40.82435223370115))",POINT (-73.9537897052823 40.8247118203634),40.8247118203634,-73.9537897052823,10031,3.0,X,1914,1,316,247
555,"(137, 134, 138)",201,414,"POLYGON ((-73.94480003872626 40.822194713727676, -73.94480003872626 40.82291388705217, -73.94551921205074 40.82291388705217, -73.94551921205074 40.822194713727676, -73.94480003872626 40.822194713727676))",POINT (-73.9451596253885 40.82255430038992),40.82255430038992,-73.9451596253885,10030,3.0,,1915,1,555,248
477,"(120, 117, 112)",26,311,"POLYGON ((-73.94839590534868 40.82579058035013, -73.94839590534868 40.82650975367462, -73.94911507867316 40.82650975367462, -73.94911507867316 40.82579058035013, -73.94839590534868 40.82579058035013))",POINT (-73.9487554920109 40.82615016701238),40.82615016701238,-73.9487554920109,10031,4.0,,1915,1,477,249
288,"(113, 112, 112)",0,116,"POLYGON ((-73.95414929194455 40.81931802042971, -73.95414929194455 40.8200371937542, -73.95486846526903 40.8200371937542, -73.95486846526903 40.81931802042971, -73.95414929194455 40.81931802042971))",POINT (-73.95450887860677 40.819677607091954),40.819677607091954,-73.95450887860677,10031,5.0,P,1915,1,288,250
242,"(129, 130, 125)",50,196,"POLYGON ((-73.95558763859351 40.814283807158276, -73.95558763859351 40.81500298048277, -73.956306811918 40.81500298048277, -73.956306811918 40.814283807158276, -73.95558763859351 40.814283807158276))",POINT (-73.95594722525576 40.81464339382052),40.81464339382052,-73.95594722525576,10027,8.0,X,1915,1,242,251
339,"(121, 115, 111)",17,310,"POLYGON ((-73.95271094529558 40.82435223370115, -73.95271094529558 40.82507140702564, -73.95343011862006 40.82507140702564, -73.95343011862006 40.82435223370115, -73.95271094529558 40.82435223370115))",POINT (-73.95307053195782 40.8247118203634),40.8247118203634,-73.95307053195782,10031,4.0,,1915,1,339,252
261,"(131, 122, 114)",20,515,"POLYGON ((-73.95486846526903 40.814283807158276, -73.95486846526903 40.81500298048277, -73.95558763859351 40.81500298048277, -73.95558763859351 40.814283807158276, -73.95486846526903 40.814283807158276))",POINT (-73.95522805193129 40.81464339382052),40.81464339382052,-73.95522805193129,10027,8.0,X,1915,1,261,253
437,"(76, 87, 93)",142,24,"POLYGON ((-73.94983425199764 40.82722892699911, -73.94983425199764 40.8279481003236, -73.95055342532213 40.8279481003236, -73.95055342532213 40.82722892699911, -73.94983425199764 40.82722892699911))",POINT (-73.95019383865989 40.827588513661354),40.82758851366136,-73.95019383865989,10031,4.0,,1915,1,437,254
37,"(106, 109, 100)",56,70,"POLYGON ((-73.96277937183835 40.80349620729091, -73.96277937183835 40.8042153806154, -73.96349854516284 40.8042153806154, -73.96349854516284 40.80349620729091, -73.96277937183835 40.80349620729091))",POINT (-73.9631389585006 40.80385579395316),40.80385579395316,-73.9631389585006,10025,3.0,,1915,1,37,255
13,"(70, 71, 60)",46,589,"POLYGON ((-73.9649368918118 40.806372900588876, -73.9649368918118 40.80709207391337, -73.96565606513629 40.80709207391337, -73.96565606513629 40.806372900588876, -73.9649368918118 40.806372900588876))",POINT (-73.96529647847404 40.806732487251125),40.806732487251125,-73.96529647847404,10025,4.0,,1916,1,13,256
470,"(119, 124, 118)",77,169,"POLYGON ((-73.94839590534868 40.820756367078694, -73.94839590534868 40.821475540403185, -73.94911507867316 40.821475540403185, -73.94911507867316 40.820756367078694, -73.94839590534868 40.820756367078694))",POINT (-73.9487554920109 40.82111595374094),40.82111595374094,-73.9487554920109,10031,3.0,,1916,1,470,257
248,"(140, 139, 136)",31,360,"POLYGON ((-73.95558763859351 40.81859884710522, -73.95558763859351 40.81931802042971, -73.956306811918 40.81931802042971, -73.956306811918 40.81859884710522, -73.95558763859351 40.81859884710522))",POINT (-73.95594722525576 40.818958433767456),40.818958433767456,-73.95594722525576,10031,6.0,,1918,1,248,258
566,"(146, 143, 159)",177,493,"POLYGON ((-73.94480003872626 40.830105620297076, -73.94480003872626 40.83082479362157, -73.94551921205074 40.83082479362157, -73.94551921205074 40.830105620297076, -73.94480003872626 40.830105620297076))",POINT (-73.9451596253885 40.83046520695932),40.83046520695932,-73.9451596253885,10031,2.0,,1920,1,566,259
559,"(124, 122, 126)",191,321,"POLYGON ((-73.94480003872626 40.82507140702564, -73.94480003872626 40.82579058035013, -73.94551921205074 40.82579058035013, -73.94551921205074 40.82507140702564, -73.94480003872626 40.82507140702564))",POINT (-73.9451596253885 40.82543099368788),40.82543099368788,-73.9451596253885,10031,2.0,,1920,1,559,260
599,"(125, 124, 138)",173,327,"POLYGON ((-73.9426425187528 40.829386446972585, -73.9426425187528 40.830105620297076, -73.94336169207729 40.830105620297076, -73.94336169207729 40.829386446972585, -73.9426425187528 40.829386446972585))",POINT (-73.94300210541503 40.82974603363483),40.82974603363483,-73.94300210541503,10031,2.0,,1920,1,599,261
610,"(107, 106, 107)",212,105,"POLYGON ((-73.94120417210384 40.828667273648094, -73.94120417210384 40.829386446972585, -73.94192334542832 40.829386446972585, -73.94192334542832 40.828667273648094, -73.94120417210384 40.828667273648094))",POINT (-73.94156375876608 40.829026860310336),40.829026860310336,-73.94156375876608,10031,2.0,X,1920,1,610,262
481,"(127, 133, 131)",113,230,"POLYGON ((-73.94839590534868 40.828667273648094, -73.94839590534868 40.829386446972585, -73.94911507867316 40.829386446972585, -73.94911507867316 40.828667273648094, -73.94839590534868 40.828667273648094))",POINT (-73.9487554920109 40.829026860310336),40.829026860310336,-73.9487554920109,10031,4.0,,1920,1,481,263
441,"(97, 109, 102)",102,286,"POLYGON ((-73.94983425199764 40.830105620297076, -73.94983425199764 40.83082479362157, -73.95055342532213 40.83082479362157, -73.95055342532213 40.830105620297076, -73.94983425199764 40.830105620297076))",POINT (-73.95019383865989 40.83046520695932),40.83046520695932,-73.95019383865989,10031,3.0,,1920,1,441,264
608,"(119, 132, 132)",127,502,"POLYGON ((-73.94120417210384 40.82722892699911, -73.94120417210384 40.8279481003236, -73.94192334542832 40.8279481003236, -73.94192334542832 40.82722892699911, -73.94120417210384 40.82722892699911))",POINT (-73.94156375876608 40.827588513661354),40.82758851366136,-73.94156375876608,10031,2.0,,1920,1,608,265
585,"(99, 107, 120)",153,276,"POLYGON ((-73.94336169207729 40.82579058035013, -73.94336169207729 40.82650975367462, -73.94408086540177 40.82650975367462, -73.94408086540177 40.82579058035013, -73.94336169207729 40.82579058035013))",POINT (-73.94372127873955 40.82615016701238),40.82615016701238,-73.94372127873955,10031,4.0,,1920,1,585,266
462,"(129, 129, 131)",170,432,"POLYGON ((-73.94911507867316 40.830105620297076, -73.94911507867316 40.83082479362157, -73.94983425199764 40.83082479362157, -73.94983425199764 40.830105620297076, -73.94911507867316 40.830105620297076))",POINT (-73.94947466533542 40.83046520695932),40.83046520695932,-73.94947466533542,10031,3.0,,1920,1,462,267
614,"(100, 110, 126)",153,273,"POLYGON ((-73.94048499877935 40.828667273648094, -73.94048499877935 40.829386446972585, -73.94120417210384 40.829386446972585, -73.94120417210384 40.828667273648094, -73.94048499877935 40.828667273648094))",POINT (-73.9408445854416 40.829026860310336),40.829026860310336,-73.9408445854416,10031,2.0,,1920,1,614,268
434,"(114, 111, 112)",240,117,"POLYGON ((-73.94983425199764 40.82507140702564, -73.94983425199764 40.82579058035013, -73.95055342532213 40.82579058035013, -73.95055342532213 40.82507140702564, -73.94983425199764 40.82507140702564))",POINT (-73.95019383865989 40.82543099368788),40.82543099368788,-73.95019383865989,10031,3.0,,1920,1,434,269
553,"(140, 145, 153)",153,378,"POLYGON ((-73.94551921205074 40.83154396694606, -73.94551921205074 40.83226314027055, -73.94623838537522 40.83226314027055, -73.94623838537522 40.83154396694606, -73.94551921205074 40.83154396694606))",POINT (-73.94587879871298 40.8319035536083),40.8319035536083,-73.94587879871298,10032,8.0,,1920,1,553,270
605,"(120, 127, 139)",154,328,"POLYGON ((-73.94192334542832 40.828667273648094, -73.94192334542832 40.829386446972585, -73.9426425187528 40.829386446972585, -73.9426425187528 40.828667273648094, -73.94192334542832 40.828667273648094))",POINT (-73.94228293209056 40.829026860310336),40.829026860310336,-73.94228293209056,10031,3.0,,1920,1,605,271
234,"(155, 159, 166)",154,462,"POLYGON ((-73.956306811918 40.822194713727676, -73.956306811918 40.82291388705217, -73.95702598524248 40.82291388705217, -73.95702598524248 40.822194713727676, -73.956306811918 40.822194713727676))",POINT (-73.95666639858024 40.82255430038992),40.82255430038992,-73.95666639858024,10031,3.0,X,1920,1,234,272
336,"(128, 141, 163)",154,538,"POLYGON ((-73.95271094529558 40.822194713727676, -73.95271094529558 40.82291388705217, -73.95343011862006 40.82291388705217, -73.95343011862006 40.822194713727676, -73.95271094529558 40.822194713727676))",POINT (-73.95307053195782 40.82255430038992),40.82255430038992,-73.95307053195782,10031,4.0,,1920,1,336,273
538,"(146, 154, 165)",152,482,"POLYGON ((-73.94623838537522 40.83226314027055, -73.94623838537522 40.83298231359504, -73.94695755869971 40.83298231359504, -73.94695755869971 40.83226314027055, -73.94623838537522 40.83226314027055))",POINT (-73.94659797203747 40.832622726932804),40.8326227269328,-73.94659797203747,10032,8.0,,1920,1,538,274
189,"(70, 65, 67)",237,590,"POLYGON ((-73.95774515856696 40.81931802042971, -73.95774515856696 40.8200371937542, -73.95846433189145 40.8200371937542, -73.95846433189145 40.81931802042971, -73.95774515856696 40.81931802042971))",POINT (-73.9581047452292 40.819677607091954),40.819677607091954,-73.9581047452292,10027,6.0,,1920,1,189,275
473,"(135, 138, 143)",154,351,"POLYGON ((-73.94839590534868 40.82291388705217, -73.94839590534868 40.82363306037666, -73.94911507867316 40.82363306037666, -73.94911507867316 40.82291388705217, -73.94839590534868 40.82291388705217))",POINT (-73.9487554920109 40.823273473714416),40.823273473714416,-73.9487554920109,10031,2.0,,1920,1,473,276
167,"(162, 170, 179)",150,473,"POLYGON ((-73.95846433189145 40.81931802042971, -73.95846433189145 40.8200371937542, -73.95918350521593 40.8200371937542, -73.95918350521593 40.81931802042971, -73.95846433189145 40.81931802042971))",POINT (-73.95882391855369 40.819677607091954),40.819677607091954,-73.95882391855369,10027,6.0,,1920,1,167,277
500,"(64, 86, 113)",150,600,"POLYGON ((-73.94767673202419 40.828667273648094, -73.94767673202419 40.829386446972585, -73.94839590534868 40.829386446972585, -73.94839590534868 40.828667273648094, -73.94767673202419 40.828667273648094))",POINT (-73.94803631868643 40.829026860310336),40.829026860310336,-73.94803631868643,10031,4.0,,1920,1,500,278
240,"(127, 138, 149)",148,340,"POLYGON ((-73.95558763859351 40.812845460509294, -73.95558763859351 40.813564633833785, -73.956306811918 40.813564633833785, -73.956306811918 40.812845460509294, -73.95558763859351 40.812845460509294))",POINT (-73.95594722525576 40.813205047171536),40.813205047171536,-73.95594722525576,10027,4.0,,1920,1,240,279
560,"(138, 141, 144)",148,389,"POLYGON ((-73.94480003872626 40.82579058035013, -73.94480003872626 40.82650975367462, -73.94551921205074 40.82650975367462, -73.94551921205074 40.82579058035013, -73.94480003872626 40.82579058035013))",POINT (-73.9451596253885 40.82615016701238),40.82615016701238,-73.9451596253885,10031,2.0,,1920,1,560,280
413,"(135, 136, 137)",148,411,"POLYGON ((-73.95055342532213 40.82507140702564, -73.95055342532213 40.82579058035013, -73.95127259864661 40.82579058035013, -73.95127259864661 40.82507140702564, -73.95055342532213 40.82507140702564))",POINT (-73.95091301198437 40.82543099368788),40.82543099368788,-73.95091301198437,10031,4.0,,1920,1,413,281
452,"(119, 119, 121)",170,151,"POLYGON ((-73.94911507867316 40.82291388705217, -73.94911507867316 40.82363306037666, -73.94983425199764 40.82363306037666, -73.94983425199764 40.82291388705217, -73.94911507867316 40.82291388705217))",POINT (-73.94947466533542 40.823273473714416),40.823273473714416,-73.94947466533542,10031,4.0,,1920,1,452,282
520,"(128, 130, 132)",148,227,"POLYGON ((-73.94695755869971 40.83082479362157, -73.94695755869971 40.83154396694606, -73.94767673202419 40.83154396694606, -73.94767673202419 40.83082479362157, -73.94695755869971 40.83082479362157))",POINT (-73.94731714536195 40.83118438028382),40.83118438028382,-73.94731714536195,10031,4.0,,1920,1,520,283
556,"(150, 160, 169)",147,477,"POLYGON ((-73.94480003872626 40.82291388705217, -73.94480003872626 40.82363306037666, -73.94551921205074 40.82363306037666, -73.94551921205074 40.82291388705217, -73.94480003872626 40.82291388705217))",POINT (-73.9451596253885 40.823273473714416),40.823273473714416,-73.9451596253885,10030,2.0,,1920,1,556,284
552,"(100, 108, 129)",158,274,"POLYGON ((-73.94551921205074 40.83082479362157, -73.94551921205074 40.83154396694606, -73.94623838537522 40.83154396694606, -73.94623838537522 40.83082479362157, -73.94551921205074 40.83082479362157))",POINT (-73.94587879871298 40.83118438028382),40.83118438028382,-73.94587879871298,10031,2.0,X,1920,1,552,285
416,"(141, 132, 134)",245,436,"POLYGON ((-73.95055342532213 40.82722892699911, -73.95055342532213 40.8279481003236, -73.95127259864661 40.8279481003236, -73.95127259864661 40.82722892699911, -73.95055342532213 40.82722892699911))",POINT (-73.95091301198437 40.827588513661354),40.82758851366136,-73.95091301198437,10031,3.0,,1920,1,416,286
120,"(135, 144, 150)",144,387,"POLYGON ((-73.95990267854042 40.81787967378073, -73.95990267854042 40.81859884710522, -73.9606218518649 40.81859884710522, -73.9606218518649 40.81787967378073, -73.95990267854042 40.81787967378073))",POINT (-73.96026226520264 40.81823926044298),40.81823926044298,-73.96026226520264,10027,5.0,,1920,1,120,287
